Source,t0,u0,te,rho,piEN,piEE,t0_err,u0_err,te_err,rho_err,piEN_err,piEE_err,chi2,cov_piEE_piEN,piE,piE_err
5000,2461713.7489184286,4.762179559953096,1.1011124013561395,2.5816593543141433e-12,1.253910351409019e-09,-7.991276641336691e-10,586.6476591518503,461.1365364604402,36.04543847790019,5.293207381910723,6260.979142116889,5770.189426376187,1.002468677805444,16727238.021587277,1.4869082664893701e-09,6123.258843723963
5002,2462481.4352042107,2.4113833047522886,0.8404812369102002,0.015367504716749388,1.2871973010977474e-06,2.7502232724404568e-08,178851.38966496068,8480.24116722864,2885.870686855992,350.65223550384616,3536.5871110638323,3518.0857951589855,1.009009458802297,-3234194.555773345,1.2874910736615428e-06,3536.5786910439974
5004,2463304.601508333,0.10799877357445188,0.0009303673319272121,0.0004723242639019229,0.0028826571826192668,0.00017263996921794775,0.001218264381310486,3.084133872906366e-06,9672.441152742213,9551.362254354755,0.5187532328832737,1.964475175934923,1.0174391405372825,1.0076412625770272,0.0028878221883415923,0.5309759002378449
5006,2462431.4313456416,1.0933988962981438,0.3918798153963189,0.023234938097075504,1.4338263170645888e-06,3.7399748720688386e-07,0.09386276412044114,2482.167721374324,1460.8060183655741,114.74464651456368,1950.651954590676,1940.6143977332304,0.9994101047505579,-1216686.8069305217,1.4818002658739355e-06,1950.0140756846522
5007,2462170.4446513723,0.1453420261866383,4.408204337021761,0.0068456186298052595,1.6741117222813306e-09,-1.0984833095129068e-07,173763.33717356622,5829.767804202385,8966.894877358678,76.26431291670167,5757.214348155742,5169.735425394387,1.0042287929719849,9561784.424793296,1.0986108711842864e-07,5169.879593090523
5009,2463315.7260475666,3.978697826354576,0.05756993329234563,3.359856389032779e-05,0.0006557333505645171,-0.0002610000301293402,0.013068401385692765,14638.95563739708,79485.42891394898,18645.18155025539,161199.4105442346,158925.09127849937,1.0067596806968901,13548900217.68639,0.0007057671306954471,160890.27297371984
5010,2463259.3769107745,0.10992586823180406,1.7824242858335406,0.012960523630685231,8.510372441594998e-06,0.0012053574312381923,2.1198810728990263,5886.74121895631,7635.434617928063,381.20750210019446,5056.338649963763,5032.927079757594,1.0041070651307553,-8360809.895339036,0.0012053874744165165,5032.928249481064
5011,2462767.3853219226,0.26790301995262833,1.7681473863654347,0.00915857246286431,0.00029706716574829745,6.460519218433811e-05,0.0657323947076927,1.9318954860439415,0.052404167220993954,0.2915671390754952,340.5401881528079,5.086072449912881,1.0042884036465578,1526.4552350018826,0.00030401107187551853,332.7636770945018
5018,2462427.542985178,1.6140747185209095e-07,1.908239283570745,8.753062421182279e-20,0.0008632194895192817,-5.9666893280655345e-05,44.57421320208311,10382.437424832278,2158.006493862259,25.033160492813824,10298.301291018266,9366.036148084822,1.0091037700970078,-30318195.035373732,0.0008652791602943495,10294.068110319302
5020,2461792.8819838585,1.532171501967146,3.596372464784431,0.008163368530629198,0.0014974871739060083,0.0009250535388509999,685.2552342424237,376.90577282718124,65.6269309273682,21.773741776405878,7041.607853200255,1236.8014212813475,1.0150131498347594,-7958332.364493664,0.0017601681413301862,6025.903850982169
