Source,t0,u0,te,rho,piEN,piEE,piE
5221,4.14129505936268e-05,6129.050090052568,3017.868983879498,393649.53311339783,2931329.563255965,2944520.6449227557,2077437.6701326356
5230,1.1061132425591731e-09,4951437.767028432,50029.41885238928,7748792.248295919,24409499.9091034,4394562.02681092,4332309.995213927
5233,1.8017205082343173e-09,1.7559481923114342e-07,446847754.13281196,30517473.305049907,0.0,0.0,0.0
5238,0.002060873571257466,10651.625658612462,96.76703114310983,224191.60439715904,1119704.7835327005,140379825855247.03,1119704.7835327003
5255,3.625577209750084e-06,1.3755861611658031,6.048566377755862,13261.7866559419,307276.49915078655,9076.661489265949,53230.38688064044
5257,8.750601111634163e-09,2.8821344100248727e-06,548769.599421494,3284621012.2725086,0.0,0.0,0.0
5259,2.7207257442537945e-05,11785.454318987075,6193.9015266402685,123973.34367268615,875866240.5419964,4771055960.811467,861532868.8996805
5266,1.1610099711370055e-05,313.29947128714343,268.78732867995603,1677.5667417312645,39371645.4218142,11408864003.617205,39371413.9694997
5267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5270,1.4048516646084528e-23,0.0,8.721247786349918e-11,2.819696260715448e-09,0.0,6.2919401406802e-10,4.359587006246045e-11
5274,2.415035646649505e-06,4.444025060547216,2.043676796456361,1.895880763143496e+42,6.962116616388452e+27,1.5259179333156564e+44,6.962116616388452e+27
5277,1.2103487592353066e-06,32.531410360526145,0.8612605010812866,180.74529484115718,29629196193026.176,35186.263141713316,35186.263141714444
5282,4.9227423139344255e-06,276991.14993719215,14.389325060104493,3070.5351580253273,1.310352030564535e+27,210060.61691129435,210060.61691129432
5283,0.04853678846669825,6832.226817252962,5540.972991343844,224332.97320133055,4110420.412657089,77844764.53506461,4104702.2241358045
5284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5292,0.004356268571156549,5086695872699.22,152.37039795094398,3642.533413987819,2563797.291372213,1470371.8139424715,2365097.856791826
5298,0.004061771983948837,4549222.842896801,176.77251946111417,586462602.265702,815226362.822295,578447922311649.6,815226362.8222737
5299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5300,0.014698927759406195,7852.64506144881,384.57399493465215,1.0041713964860502e+18,3270762.2562870793,4.781902940960233e+21,3270762.25628708
5302,6.597118821567176e-06,59.47042690521621,0.6809788310742371,73.76221646248,33514578.379613053,1158593250.5675426,33514479.688730065
5317,0.0007114737137254601,87.80193082187182,60.09345280190597,4314.9897072412,6219024.47204925,137665.35550207747,847265.012540987
5318,1.2748504415953279e-07,1.9206658722596794,0.018150903903191944,334155230133851.94,85737.91361304415,9795177538152.467,85737.91361304415
5319,3.282517806024178e-05,5061.958107835637,2852.6599811392634,59766.871923987135,29835054.615947522,247789745127.764,29835054.39984425
5320,1.6209909431953095e-08,2869.6270174613937,1758354.9635288059,3016489128.0119963,56487510.55759346,1763264834.2855167,56461815.42500939
5323,0.000695561577712243,7512.8493521099235,74.80089913019904,109154.41592286873,1694130380.4081757,9195050.668980347,9194915.81374714
5337,8.583530912983288e-09,894635.2621062014,187188.55642095627,2939610.7841475466,62005713.65689363,36607600478040.99,62005713.65680564
5338,7.842164373458858e-07,2.9472383972094563e-09,2858542.057805966,164629.28478244005,876685366.8903033,600629324.2473453,693600804.0104496
5339,1.4245012258952888e-09,7.075457841564015e-09,24824697.73415587,26987988.872440614,6750.032863388115,2427732.792558459,61497.7676250271
5340,0.0004875222964504778,36.02003156352687,183.04747677774327,1.374583785865488e+18,9166495.60300957,1.900462869240985e+17,9166495.60300957
5342,1.5719225219401752e-05,5784.043353767918,4764.228179107957,111719.88661241256,3383326890353.9688,15352560.479526863,15352560.479369309
5354,1.3434497029213858e-05,5.765732458728435,8.023230720842124,4665.0645206283,45920959.46927795,270481.9221727131,2755419.169476668
5365,9.563549094817911e-05,108.86066128766882,22.84312398140154,4064.8456475291396,2678248911.2239037,1.5176339830590912e+17,2678248911.2239037
5366,3.5511690274849297e-06,10.664786700363972,5.110649076136436,8687285493.096603,739542.3783172595,3.701856314809971e+29,739542.3783172594
5367,0.0003573302970566077,2.22704199559889e+25,25.396688860128684,1345.1120085739562,3161395.612933745,3.898399970595911e+26,3161395.612933745
5368,1.6523827656156217e-06,15.50245202814263,12.02491231159929,1.402205900774911e+42,49964943.644765526,1075899.9149936961,11312535.420030996
5369,2.9342284180626364e-07,0.298140184563802,0.391908967522677,1446889793673.5732,9414955018593.664,733.7131775271537,733.7131775271542
5370,7.400329290989888e-26,0.0,8.885823341795948e-14,2.8592762354887476e-08,0.0,0.0,0.0
5374,0.004082190221306448,7455.986826098815,265.42849122745804,95929.01343766332,59058088.00540512,3008001332749.983,59058087.994225174
5377,1.7374964258837806e-06,22.317757269606403,9.400884790156177,489.4173704330676,4.9284811040932186e+17,1113193.5301055904,1113193.5301055904
5397,2.9729621283840888e-06,11757549.904847167,0.6619162784031829,291.02001353362243,2.66622109518229e+41,5.960846820326237e+37,5.961266486038381e+37
5398,1.1768327994867322e-09,200731.67384330658,28777.348077559585,1163251.119764559,8356564679.51726,52594777.158447176,52595094.72410022
5399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5401,2.2251999615609976e-06,4.2649172414274465,1.6927846673429525,95.79508031471599,12027958.84235611,333817592.0370357,12027883.50448748
5406,6.843656392770479e-06,64.96025004172132,12.499254969474663,1.3607101428433421e+39,140241442.55329263,665804.4781431765,8791835.22967413
5407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5408,0.0026553776949586553,456870.02262117836,143.5633688513741,54037185188412.77,1075906299637365.9,14179472.529409906,14179472.529411051
5410,1.4599063845292576e-07,24118.058781583357,76865.46573092412,213335286.3622405,1956362.0899120977,28164906.32558664,1951686.1737086894
5411,3.393974997196759e-06,2.0983527521032426,0.7757890044123377,24.138459546106866,3008935.571737921,4052832371576486.5,3008935.571737921
5413,0.0009393708007080222,40972.72835080552,81.92749912633565,4437.871457556881,709066256818.6376,21669247394.97639,31772511120.53155
5414,0.00031405255389914833,58867.15556343783,16.70005093573131,29434.201951520987,1600090981514922.0,1949170536238653.8,1464627405118088.8
5418,0.05245907417745499,38163.46599636201,833.5749325574076,82244.70148290638,2831677.467421517,2822150.8505535033,2007284.0746452701
5420,1.2000815616496447e-06,68.72066125228389,0.8818775023422759,59.580885624193904,2072260.6706580508,63199.91126476653,241262.31540142334
5422,8.55557511186028e-07,17.864692527856896,1.2751225954396364,113.52608698153537,594487.3082974255,44929443.42017132,594486.5638775906
5425,3.4350796317469508e-06,4676.546813915979,4536.394053019739,73394.8901020628,41583872964.95196,123220790403.84602,39402716648.6025
5426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5427,5.083857806695731e-06,35.53620808848903,25.901601800561647,78094010179338.72,62085332.31210132,171137.06938829334,235041.55781700762
5428,2.726610299993852e-07,0.22974831886222088,0.4681082803072049,1103486114972.588,470219315749.6019,36.040220389894614,36.04022038990871
5433,2.05473565423777e-09,4671379.144932643,16062.7806144213,4719052.540254118,16134647.395187773,287744889.17556053,16109359.321548294
5435,5.4594889690045e-07,0.6691158080916487,0.4975576198575633,251.61682687504825,49611.21687614512,300054114689897.4,49611.21687614511
5436,0.0001371231178291325,1137425038.8767736,7.206218408771741,289298.8165439053,3315568.731360195,1020629114815801.4,3315568.731360195
5437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5439,4.986363337333154e-10,1.3237549176515623e-07,14988259.251228767,6583683.092658988,0.0,0.0,0.0
5441,2.807830485816379e-25,0.0,6.005459563115928e-12,1.8152890440327097e-12,0.0,0.0,0.0
5442,2.612183522526652e-05,1819633.9782879953,2568.3558220988953,589975.3444314366,82936973050.80788,1330343024.6646438,1330171917.39097
5444,0.09612553513047775,2326.059842980695,1933.9203847742924,113677.4151336101,71263714.1066407,14473801.014311504,14184212.614602596
5445,1.848749074328715e-07,4500.23789044184,2022.4609914760263,34780.78981241128,140705174.99783686,1343630049.3006916,139939954.74389142
5446,7.544060030682984e-05,2311522.9008049555,1742.839368995811,27142.084441133244,3.8908431997979646e+26,3.6182878259774108e+19,3.6182878259773948e+19
5447,4.090502368731059e-05,48359690.290446796,15.983665905070392,1797.1899971954826,1.5948182776108464e+21,6.55099968955635e+33,1.5948182776108464e+21
5448,3.0333513241977563e-05,7.4591067997139895,15.157700109497746,733965402.1016192,11640110.337965796,170441.7344148217,1509110.5512360157
5449,2.493920306676281e-05,12104.268760700306,1512.6314345205806,50589.83395505776,9916525.83426699,8505062904.591092,9916519.193713687
5450,4.0453466253789755e-05,243532.71466808245,4439.532541196859,247797.89896360642,2199857252.328426,334407316.8119289,330609560.1830048
5457,0.00020249921518323026,82510.54594329854,429.27902429076744,82408.16752249456,67080486.021842636,106167961.72821973,66387698.536480755
5459,1.91230944429496e-07,0.26507498306393695,2987.186632870965,6817.689384442066,127809993298.12663,8028835852.822063,8013042228.435459
5460,2.8148638678322107e-09,1.120521342633622e-07,3111088.7551304973,15810297.347846322,8192457861.455313,25678945634.859837,25567639658.839935
5461,3.6640634327351735e-06,41.25800149554133,3.0192090230020483,4.7749668974570996e+33,8519816.29660654,1.4668866579888353e+36,8519816.29660654
5463,1.1368545325063638e-08,0.6464110696793184,0.005163368746105026,16.008227142638585,17798.429128367123,5436535.506474693,17798.428184753477
5468,0.005016163295349066,7464.809067501683,122.19127520262627,8797.060430723019,2161714.2992789387,1465740.710520548,1992540.2163888507
5469,2.479490463951486e-06,211.47910277184116,163.94001941602735,50739.86940270561,156627682.3224607,27446384.635883473,27034518.532657243
5470,7.443254619626174e-06,5443.219565819031,3664.5668804622887,67464.2562783627,1696855.502464336,988102.5285677218,854019.9770584478
5471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5475,0.0002167594904924114,363957.3115712622,34.689028302909925,20521.077653372053,1.6556522962696274e+16,3958391658502250.5,6205267496881702.0
5477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5481,0.0015086241470690773,3742879803793603.0,57.983944767819786,6480.4147396864855,282106.3254933007,4.822473619008622e+21,282106.3254933007
5483,6.970468158417036e-09,19829.141088604752,28491.879017281342,757704130.1634485,508235231.7596288,13307085.59621739,13302797.7393672
5484,0.0014699123479396574,14183.324146833706,67.44838988005836,15986.447014173016,8262855.968332069,4941717555.705543,8262855.027903914
5485,1.561982274971995e-07,14.36096091069953,1.0373986455978113,678.0347001901126,1722029825.3852177,8004104868314.377,1722029822.2673566
5486,0.00024600909448657524,21227.76772684122,14041.706961022392,38604.546993838725,1758614.6897860556,4788607.70181325,1650811.372802869
5487,2.056061797180179e-05,120595.70030387145,750.7923433453125,59422.86476757902,114639593.20969333,438370546.45880914,110909807.27424753
5488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5490,4.7534865506268766e-07,16603.26153167398,104432.86454616117,91897.56833572566,322402500.2306858,554864551.2890581,278809257.75224376
5492,0.0011097612334595966,3189.791220114467,2299.7443340802133,56489208548.9912,79306393.3755734,8918620048.8036,79304982.50533801
5498,4.109253229831251e-06,16.591575875481855,11.608439469882585,1166.6600937451253,313.3333869930661,202.78751733447595,170.2709774863779
5501,1.1415909221288042e-06,1.3880765737587017,0.2158008851916214,93.55531261086219,8196602.235795371,3634242.408149522,8088470.144726689
5505,1.0662063580803772e-09,339.688859918027,4.35951215174536,177.67763812565403,79.52496449822414,131950.9379063167,11175.753212419278
5506,5.720933647236238e-07,7771.561589886478,12354.147241510896,375538.80784136173,1376625622847.1245,7740403955.014074,7740281601.846899
5507,0.00011150891662424068,7760.162614997526,6234.371390221309,219495.19127086573,19932593.172646303,2410391476.405117,19931912.32805181
5508,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5510,1.8602961914520414e-06,4.644569959020751,0.2621810310511074,26.31691319788077,1740969.4306094022,1116731703355732.0,1740969.4306094018
5511,8.730779270561038e-08,1.1427813388327808,0.024617397133372423,9.393915488211215,178978.01666557958,100064820.22127646,178978.01601207853
5512,2.232702713348586e-05,157.64232969125945,112.85135231219537,21046.60650279478,12691862.523733977,9919349.11838177,7999827.828312609
5513,6.288202367485679e-06,38.50271353414351,4.638840615224516,26605001907.59023,9621641.890363256,173358.26222101724,968822.0164006697
5514,1.5577159602143114e-07,1.9445530211041362,0.025153413411853513,42.90851386273718,478465425.86863494,1061.0982155786855,1061.0984678437117
5515,3.0332568567265374e-06,40.612348919096135,0.7618224352318053,4.7204658322322927e+36,2274657.8448202666,1.9909288381034063e+26,2274657.8448202666
5516,7.90267651161565e-06,0.4925966453917928,2.3334464867213094,134.7293997960112,3757518.3799833492,130051066.92979786,3757505.1992815295
5517,0.00015939802145438248,46.20863162674606,2.9774626600017453,2082.262104969006,1.403599686420731e+19,2.6431219918424154e+17,2.660274935589754e+17
5518,2.814141629717302e-06,4790.484260482877,5733.892413324687,297821.63615217875,843096.7944929623,933635.2153640949,625729.5332187515
5520,2.252340410142408e-05,9304.247766697095,418.71701404412124,6155.155232887179,10597131.794579105,1891757603.3452234,10596965.799529161
5526,2.3631966194740097e-10,5.246790934769507e-10,83170179.58349735,76544982.38541423,0.0,0.0,0.0
5527,3.0005279670213103e-06,2201486.225508706,3531.678727816697,54733.08701083448,17387945.644200284,10261064.244549163,8837116.28620472
5534,4.015637692228204e-05,41.18172902640716,26.485611752012776,2060.0195481779774,536575.5250985938,97670.06199065034,354669.8634273623
5536,5.396126451849152e-05,72157.44568557346,2405.7489007113454,62803.52653329388,20032650.895560328,679793909.546835,20024000.173186895
5537,1.5353389854153337e-07,1.719961737803538e-09,790817.357124519,235501.96421071238,502359468.46608144,36215005.120506085,38155216.76557608
5541,1.5530875991341656e-07,0.36535997210175536,0.013204517439759492,38.39312915885054,49833.255451831465,4891.22386903672,44322.72562525875
5542,1.5673327043489783e-06,15.612485213788554,2.9624529442757983,211.28068085305415,20580706.196830444,1364490105.21092,20580673.584511064
5543,5.54670537988512e-11,0.34581210503402926,0.008493899883417729,10.727588343518939,881.0754821361976,125.73830466111802,125.73430424766475
5544,0.0013091457033023383,1398.0344517656047,1058.5354539976677,1.5766169495018104e+32,1119759.564745852,4.577879743978061e+19,1119759.564745852
5545,0.00011840676685467615,825.5023968145923,6.4678041207493155,2963137.931349731,117020.11698299782,16298655.67227253,117019.96841650548
5546,1.2904969023858712e-05,15850.1115491098,3939.8714387206987,180889.89209600835,18564172.28955853,19413824.009415317,13417310.710381161
5551,7.4850014880043705e-06,4592.962637248757,8.888201909917788,2.217207752763862e+17,4.131420182444211e+20,14306826.19826958,14306826.198269583
5554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5555,0.012338697080367809,27299.109413137736,1241.428132469738,29111.020085945813,7171967.178356414,551903256.5452266,7171361.899671333
5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
