Source,t0,u0,te,piEN,piEE,t0_err,u0_err,te_err,piEN_err,piEE_err,chi2,dof,cov_piEE_piEN,piE,piE_err
11422,2462741.7277693073,0.4350456291566644,525.6202193019029,0.01899237734443323,-0.0054738471656438185,0.06876550101009914,0.0011474430100843968,0.9960520166169696,7.155352441144755e-05,6.892895212309154e-05,42470.709604068106,42398,-2.5437897221593016e-09,0.01976545977168676,7.13556488867867e-05
11424,2461871.6470672525,0.7973431032157643,1419.9146955567512,0.01360708509878854,-0.0021231504463865803,0.40760726865502267,0.0012331432899988345,2.380510255854006,3.218197218953411e-05,8.960808771429136e-05,42201.70230006435,42398,6.983457485235464e-10,0.013771729473950054,3.4668544475465135e-05
11433,2461559.6966831055,1.9337348360932047,283.80598181583633,4.742985985326368e-05,0.0035810819703028783,2.21140238880071,0.014936154416480496,6.867806497139042,0.0013212075485012392,0.004755122703956433,41996.10830593864,42398,-4.802923708157983e-06,0.0035813960503739382,0.0047547378856160945
11435,2462363.014919933,1.0703834330510373,122.19565921682543,3.0777286257994447e-12,-0.004109760943425337,13.760314567091587,2.221156299597945,148.45015053819571,0.1504323004979176,0.03912257400769573,42208.03683943156,42371,-0.0022465349903890335,0.004109760943425337,0.03912257400769574
11437,2463213.050278211,0.3378719338578214,299.888014861894,0.0010097712432904468,-0.003999853572757756,6.217443846873309,0.03369082150084389,5.912006481229728,0.009604759690973491,0.0024328510790162616,41997.23119586063,41949,2.0562722802013833e-05,0.004125344418018855,0.003330355198172431
11445,2462792.755443736,1.7936123551455403,298.79869105833785,0.0007239067137819063,-3.809535988179177e-14,5.5727375253249924,0.8602823747639574,106.82017539027346,0.0023396565602133296,0.007426898727241944,41696.96946350262,42126,3.6244985422744863e-06,0.0007239067137819063,0.0023396565602133296
11446,2462134.185125768,0.4163084036355798,832.5771173184231,0.03873096274066571,-0.0009922190097209577,0.22163587599127416,0.0029398753317371033,3.476218474312802,0.00013498156686344263,0.0001177151141151186,42337.56627059191,42398,-8.833048833806534e-09,0.03874367010728445,0.0001349709663030285
11447,2462702.881805813,3.1732896290855948,172.50653714858404,6.903821747740165e-42,0.007969531765187597,24.519644914730566,57.048042034802876,2686.2515741156467,0.02927301285943018,0.1310464746752115,41753.52767689657,41573,0.0012074993023801412,0.007969531765187597,0.1310464746752115
11449,2461512.564028944,0.6308633118954916,459.2005937049441,0.009846018565163067,-0.004794585399081447,0.6945883533815224,0.017588519920795173,9.514075226274779,0.0006028260276915029,0.0010430233380590021,41961.9806860486,41878,-5.726279159711527e-07,0.010951352918001537,0.0007087085529883091
11451,2463251.1141365375,1.601819409799781,483.59445197267917,8.264477810560509e-08,4.006437165912798e-07,113.09888291347379,3.1524511150084424,662.221101831449,0.010051795434645077,0.014772436681269886,42243.63436919986,41849,0.0001437955875302774,4.0907890069300624e-07,0.014609653018826088
11452,2462318.347831583,0.3439103148648579,383.5395309153435,0.02003942843844892,-0.040851773077372804,0.02973426624338105,8.936925630035876e-05,0.04651043854548956,3.307730706059348e-05,1.8286441068165594e-05,41141.545477311636,41645,-4.842202247062849e-10,0.04550215440729018,2.1948719137800877e-05
11453,2461783.022139351,0.46935701692331167,201.44591813412285,0.012464334824319951,0.017559416261787614,0.17329576707699954,0.020884958339646983,7.0945141593136265,0.001138720343942127,0.0029023454019775153,41750.19746813671,41588,-1.950220009624311e-06,0.021533526001737066,0.002456774727097276
11454,2462361.134618771,0.07539504907278044,1413.0628426396631,0.017389343531162373,-0.02315507949987952,0.03624300839127243,0.002601948157966949,41.283344058940585,0.0004623573533298583,0.0006517932284597911,42011.0458136134,42326,-3.011907732294234e-07,0.0289576755816229,0.0005905284252800011
11455,2461611.533513037,0.45923685976154366,86.40565140299817,2.8678530935257772e-15,0.001441949963050861,0.150948539569034,0.01226646650588251,1.4915071168831273,0.00505419012109258,0.004292408118813303,41680.60993416635,41959,-1.8879874115209387e-05,0.001441949963050861,0.004292408118813303
11456,2463135.912870549,1.157655565506698,1964.8362213173248,0.008238707943761085,-0.009234212444453455,225.0268599518122,0.32468872790468484,3.4812583256554777,0.002769546768506278,0.012842399316509717,41429.157529700395,41581,2.5745914546306664e-05,0.012375257090335177,0.009758554570921117
11457,2462263.871671602,1.15434065517877,753.2798412964187,0.0009745957139998246,-0.007287921521878852,19.210034145060455,3.38501323227609,1716.0439088022433,0.002095376152540877,0.017076768118158486,42254.34381171953,42394,-1.5023721644874357e-05,0.007352797897046524,0.016928372177595238
11460,2463151.7243095697,0.9352397108418407,903.6044866793404,0.008493241116424122,-0.0010257285225904298,149.2143554261125,1.5151901236593053,901.4594945170011,0.01153679222869684,0.01183934020054468,41695.728307492594,41752,8.51279995579994e-05,0.008554955503319278,0.011541197759870184
11461,2462077.688949427,1.4150915209521504,396.15718949591076,0.009890190786874692,-0.021168336002780664,2.625810125432265,0.9556505988908277,194.03669460377705,0.0031506971120907933,0.0083969944012544,42256.17324322732,42359,-2.2581948453218537e-05,0.023364809499060786,0.00772362853030739
